Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C
6914,6.914808,0.396648347,0.452034354,0.603351712
6915,6.915809,0.39655754,0.451992184,0.60344249
6916,6.916809,0.396190047,0.451821655,0.603810012
6917,6.917810,0.395950913,0.451710641,0.604049087
6918,6.918824,0.395719051,0.451603025,0.604158998
6919,6.919815,0.395587444,0.45154196,0.604412556
6920,6.920816,0.395503908,0.451503187,0.604496062
6921,6.921816,0.395468712,0.451486886,0.604531288
6922,6.922817,0.395563632,0.451530933,0.604436398
6923,6.923805,0.395379603,0.45144549,0.604620337
6924,6.924806,0.395525277,0.451572716,0.604346275
6925,6.925806,0.396022916,0.45174405,0.603977025
6926,6.926807,0.395998538,0.451732755,0.604001462
6927,6.927807,0.396267384,0.451857507,0.603732586
6928,6.928847,0.396665961,0.45204252,0.603334069
6929,6.929815,0.396951437,0.452174991,0.603048563
6930,6.930817,0.397397608,0.452382088,0.602633417
6931,6.931816,0.398033828,0.452677339,0.601966143
6932,6.932804,0.398557872,0.452920556,0.601442158
6933,6.933805,0.399130464,0.453186303,0.600869596
6934,6.934806,0.399829507,0.453510702,0.600170493
6935,6.935806,0.400341749,0.453748465,0.599658251
6936,6.936927,0.401168287,0.45413205,0.598831713
6937,6.937815,0.402175725,0.454599619,0.597824335
6938,6.938815,0.402922451,0.45494616,0.597077549
6939,6.939824,0.403792977,0.455350161,0.596207023
6940,6.940812,0.404710174,0.455775827,0.595289826
6941,6.941813,0.405673742,0.456223041,0.594326258
6942,6.942812,0.406797022,0.456744343,0.59338975
6943,6.943813,0.4080818,0.457340598,0.59191817
6944,6.944813,0.409121752,0.457823247,0.590878248
6945,6.945813,0.410418987,0.458425313,0.589581013
6946,6.946813,0.411410272,0.458885372,0.588589787
6947,6.947812,0.412792981,0.459527075,0.587207019
6948,6.948812,0.414207339,0.460183471,0.585919738
6949,6.949843,0.415617526,0.46083796,0.584382474
6950,6.950827,0.417002559,0.461480767,0.582997441
6951,6.951816,0.41855675,0.462202042,0.58144325
6952,6.952815,0.420022339,0.462882251,0.579977691
6953,6.953816,0.421589315,0.463609487,0.578410685
6954,6.954815,0.423465937,0.46448043,0.576926589
6955,6.955815,0.424942672,0.465165764,0.575057328
6956,6.956815,0.426577836,0.46592468,0.573422194
6957,6.957815,0.428362519,0.466752946,0.571637511
6958,6.958815,0.429959387,0.467494041,0.570040643
6959,6.959806,0.431758314,0.468328923,0.568241715
6960,6.960845,0.433987498,0.469363481,0.566012502
6961,6.961807,0.435809672,0.470209152,0.564190269
6962,6.962808,0.437713951,0.471092939,0.562286019
6963,6.963808,0.439553261,0.471946567,0.560446739
6964,6.964808,0.441426903,0.472816139,0.558573127
6965,6.965807,0.443378985,0.4737221,0.556621015
6966,6.966808,0.445946068,0.474642098,0.554638743
6967,6.967809,0.447920173,0.475829661,0.552079797
6968,6.968809,0.450003654,0.476796627,0.549996376
6969,6.969812,0.452035874,0.477739751,0.547964096
6970,6.970812,0.454168856,0.478729695,0.545831144
6971,6.971828,0.456255108,0.479697943,0.543744922
6972,6.972816,0.458940893,0.480944395,0.541599333
6973,6.973818,0.46114552,0.481967568,0.53885448
6974,6.974806,0.46331057,0.482972383,0.53668946
6975,6.975806,0.465526611,0.484000832,0.53447336
6976,6.976807,0.467737108,0.485026747,0.532262921
6977,6.977807,0.470062971,0.486106157,0.529937029
6978,6.978808,0.472814798,0.487138301,0.52771306
6979,6.979811,0.475128502,0.488457084,0.524871469
6980,6.980810,0.4774535,0.489536136,0.52254653
6981,6.981838,0.479772151,0.490612239,0.520227909
6982,6.982833,0.482103229,0.491694063,0.517896712
6983,6.983809,0.484421045,0.492769778,0.515578926
6984,6.984809,0.48738721,0.49387753,0.513192058
6985,6.985810,0.489750028,0.495242983,0.510249972
6986,6.986811,0.492125988,0.496345669,0.507874012
6987,6.987811,0.494491875,0.497443676,0.505508125
6988,6.988812,0.496874392,0.498549402,0.503125608
6989,6.989816,0.499261051,0.499657035,0.500738919
6990,6.990814,0.502246737,0.501042724,0.498354465
6991,6.991816,0.504633009,0.502150178,0.495366991
6992,6.992852,0.507020295,0.503258109,0.492979705
6993,6.993815,0.509405971,0.504365325,0.490594059
6994,6.994822,0.511797547,0.505475283,0.488202512
6995,6.995809,0.514155507,0.506569624,0.485844523
6996,6.996811,0.517131865,0.507670045,0.483473361
6997,6.997812,0.519495726,0.509047985,0.480504245
6998,6.998813,0.521834254,0.510133326,0.478165746
6999,6.999816,0.524178386,0.51122123,0.475821614
7000,7.000816,0.526511848,0.512304187,0.473488152
7001,7.001817,0.528877676,0.513402164,0.471122295
7002,7.002817,0.531764448,0.514741898,0.468235523
7003,7.003831,0.534003675,0.515781164,0.465996295
7004,7.004806,0.536248028,0.516822755,0.463751972
7005,7.005807,0.538561761,0.517896593,0.461438239
7006,7.006807,0.540799618,0.518935144,0.459200382
7007,7.007807,0.543017507,0.519964516,0.456982493
7008,7.008806,0.545723677,0.520967484,0.454821259
7009,7.009810,0.547927618,0.522243261,0.452072382
7010,7.010810,0.550032437,0.523220122,0.449967563
7011,7.011810,0.552149534,0.524202704,0.447850466
7012,7.012810,0.554324985,0.525212288,0.445675015
7013,7.013821,0.556390941,0.526171148,0.443609089
7014,7.014808,0.558932781,0.527116656,0.441571832
7015,7.015808,0.560836494,0.528234303,0.439163476
7016,7.016808,0.562801063,0.529146075,0.437198907
7017,7.017808,0.564733028,0.530042708,0.435266942
7018,7.018807,0.56678772,0.530996263,0.43321225
7019,7.019811,0.568494141,0.53178823,0.431505829
7020,7.020811,0.570938706,0.532636166,0.429678887
7021,7.021811,0.572666585,0.533724666,0.427333385
7022,7.022811,0.574411154,0.534534335,0.425588876
7023,7.023836,0.576116443,0.535325766,0.423883557
7024,7.024832,0.577598214,0.536013484,0.422401816
7025,7.025807,0.579341471,0.536822498,0.420658559
7026,7.026807,0.581435978,0.537555218,0.419079661
7027,7.027806,0.582897484,0.538472831,0.417102486
7028,7.028807,0.584246218,0.539098799,0.415753812
7029,7.029811,0.585745871,0.539794803,0.414254129
7030,7.030810,0.587133169,0.540438652,0.41286689
7031,7.031811,0.588403583,0.541028261,0.411596417
7032,7.032811,0.590079308,0.541594505,0.410376281
7033,7.033810,0.591237485,0.542343438,0.408762485
7034,7.034829,0.59241581,0.54289031,0.407584131
7035,7.035817,0.593543351,0.543413639,0.406456649
7036,7.036805,0.594619274,0.543912947,0.405380726
7037,7.037805,0.59571743,0.544422626,0.40428254
7038,7.038806,0.597074747,0.544873297,0.403311491
7039,7.039810,0.597902894,0.545436919,0.402097136
7040,7.040811,0.598675191,0.545795321,0.401324838
7041,7.041811,0.599468708,0.546163559,0.400531292
7042,7.042810,0.600206494,0.546505988,0.399793506
7043,7.043812,0.601045966,0.546895564,0.398954004
7044,7.044813,0.601659179,0.547180176,0.398340821
7045,7.045821,0.602211654,0.547436595,0.397788316
7046,7.046831,0.60278666,0.547703445,0.39721331
7047,7.047806,0.603061616,0.547831059,0.396938384
7048,7.048808,0.6036008,0.548081279,0.3963992
7049,7.049812,0.603837848,0.548191309,0.396162152
7050,7.050812,0.604315281,0.548235834,0.396066248
7051,7.051813,0.604254127,0.548384488,0.395745844
7052,7.052812,0.604377985,0.548442006,0.395622015
7053,7.053814,0.604605198,0.548547447,0.395394742
7054,7.054815,0.604526579,0.548510969,0.39547345
7055,7.055971,0.604445279,0.548473239,0.395554751
7056,7.056809,0.604475617,0.548391581,0.395730615
7057,7.057811,0.60411787,0.548321247,0.39588213
7058,7.058812,0.6037817,0.548165262,0.39621824
7059,7.059816,0.603547335,0.548056483,0.396452695
7060,7.060816,0.603170872,0.547881722,0.396829069
7061,7.061804,0.602814257,0.54771626,0.397185743
7062,7.062805,0.602182329,0.547336698,0.398003459
7063,7.063806,0.601529121,0.547119856,0.398470908
7064,7.064807,0.600974917,0.546862602,0.399025083
7065,7.065807,0.600359917,0.546577215,0.399640083
7066,7.066824,0.599449933,0.546154857,0.400550067
7067,7.067812,0.598560631,0.545742154,0.401439399
7068,7.068811,0.59746331,0.545338154,0.402309835
7069,7.069814,0.596519828,0.544795036,0.403480202
7070,7.070814,0.595592976,0.54436487,0.404407054
7071,7.071813,0.594533086,0.543872952,0.405466944
7072,7.072813,0.593415737,0.543354392,0.406584233
7073,7.073814,0.592242122,0.542809725,0.407757878
7074,7.074813,0.590696394,0.542206049,0.40905872
7075,7.075814,0.589467704,0.541522086,0.410532296
7076,7.076881,0.588044286,0.540861487,0.411955684
7077,7.077807,0.586637139,0.540208459,0.41336289
7078,7.078808,0.585176706,0.539530635,0.414823264
7079,7.079811,0.58366406,0.538828611,0.41633594
7080,7.080810,0.581764638,0.538132548,0.417835772
7081,7.081810,0.580073118,0.537162066,0.419926912
7082,7.082811,0.578395784,0.536383629,0.421604216
7083,7.083811,0.576609969,0.535554826,0.423390061
7084,7.084811,0.574954689,0.534786582,0.425045311
7085,7.085809,0.572960913,0.533861279,0.427039057
7086,7.086811,0.570790231,0.533022106,0.428847253
7087,7.087830,0.568812609,0.531936049,0.431187391
7088,7.088806,0.566846728,0.531023681,0.433153272
7089,7.089808,0.564940214,0.53013885,0.435059786
7090,7.090808,0.562838316,0.529163361,0.437161684
7091,7.091808,0.560699582,0.528170764,0.439300418
7092,7.092808,0.558078825,0.527182996,0.44142884
7093,7.093809,0.555770695,0.525883257,0.444229305
7094,7.094809,0.553604901,0.524878144,0.446395129
7095,7.095809,0.551400781,0.523855209,0.448599219
7096,7.096809,0.549198508,0.522833109,0.450801492
7097,7.097821,0.546809912,0.521724522,0.453190058
7098,7.098809,0.543877423,0.520637453,0.455532402
7099,7.099812,0.541498661,0.519259572,0.458501339
7100,7.100812,0.539092481,0.518142879,0.460907519
7101,7.101812,0.536660254,0.517014086,0.463339746
7102,7.102812,0.534202993,0.515873671,0.465796977
7103,7.103813,0.531722844,0.514722586,0.468277097
7104,7.104813,0.528614521,0.513561487,0.470778972
7105,7.105831,0.526085675,0.512106419,0.473914325
7106,7.106806,0.523520112,0.510915756,0.476479918
7107,7.107807,0.520958364,0.509726822,0.479041606
7108,7.108826,0.518366933,0.50852412,0.481633097
7109,7.109806,0.515803456,0.507334411,0.484196514
7110,7.110807,0.512546241,0.506120801,0.486811489
7111,7.111807,0.509929538,0.504608333,0.490070462
7112,7.112808,0.507298827,0.503387392,0.492701173
7113,7.113809,0.504665613,0.502165318,0.495334417
7114,7.114809,0.502036035,0.500944912,0.497963965
7115,7.115810,0.499397129,0.499720216,0.500602901
7116,7.116810,0.496097744,0.498496443,0.503239751
7117,7.117811,0.493459165,0.496964365,0.506540775
7118,7.118812,0.490822792,0.495740861,0.509177268
7119,7.119831,0.488180697,0.494514644,0.511819303
7120,7.120808,0.485563159,0.493299842,0.514436841
7121,7.121809,0.482930243,0.492077887,0.517069757
7122,7.122810,0.479698092,0.49086538,0.519682407
7123,7.123809,0.477103233,0.489373565,0.522896767
7124,7.124811,0.474481672,0.488156915,0.525518358
7125,7.125812,0.471932232,0.486973703,0.528067768
7126,7.126812,0.469379425,0.485788941,0.530620575
7127,7.127813,0.466844589,0.484612525,0.533155441
7128,7.128814,0.463703781,0.483470976,0.535615087
7129,7.129867,0.461215466,0.482000053,0.538784564
7130,7.130816,0.458718389,0.48084113,0.541281581
7131,7.131817,0.456310898,0.479723811,0.543689072
7132,7.132804,0.453934133,0.478620768,0.546065867
7133,7.133805,0.45151335,0.47749728,0.54848671
7134,7.134816,0.448575318,0.476404577,0.550841093
7135,7.135817,0.44626078,0.475059539,0.55373919
7136,7.136816,0.44402343,0.474021196,0.555976629
7137,7.137816,0.441734016,0.472958654,0.558265984
7138,7.138816,0.439524919,0.471933424,0.560475111
7139,7.139807,0.437354118,0.470925957,0.562645912
7140,7.140823,0.434748173,0.469716519,0.564776599
7141,7.141810,0.43261829,0.468728036,0.56738168
7142,7.142811,0.430637002,0.467808515,0.569362998
7143,7.143810,0.4285914,0.466859162,0.571408629
7144,7.144811,0.426646382,0.465956479,0.573353648
7145,7.145811,0.424807847,0.465103209,0.575192153
7146,7.146811,0.422445804,0.46427384,0.57697916
7147,7.147810,0.42065984,0.463178098,0.57934016
7148,7.148811,0.418925941,0.462373406,0.581074059
7149,7.149814,0.417115271,0.46153307,0.582884729
7150,7.150814,0.415684342,0.460868955,0.584315658
7151,7.151826,0.41404748,0.460109293,0.58595252
7152,7.152814,0.412094653,0.459438205,0.587398529
7153,7.153813,0.4107216,0.458565742,0.5892784
7154,7.154814,0.409267843,0.457891077,0.590732217
7155,7.155813,0.40794456,0.457276911,0.59205544
7156,7.156821,0.406755775,0.45672521,0.593244255
7157,7.157809,0.405630857,0.456203133,0.594369173
7158,7.158810,0.403997421,0.455607116,0.595653355
7159,7.159814,0.403092682,0.455025166,0.596907318
7160,7.160813,0.402102828,0.454565763,0.597897172
7161,7.161928,0.400958538,0.454172939,0.598743618
7162,7.162806,0.400165737,0.453666747,0.599834263
7163,7.163807,0.399453998,0.453336447,0.600546002
7164,7.164806,0.398811638,0.453038335,0.601188362
7165,7.165807,0.397847205,0.452590734,0.602152824
7166,7.166806,0.397441894,0.452402622,0.602558136
7167,7.167807,0.396865994,0.452135324,0.603133976
7168,7.168806,0.396522254,0.451975822,0.603477776
7169,7.169810,0.396087438,0.451774001,0.603912532
7170,7.170811,0.395664275,0.451680988,0.604113102
7171,7.171810,0.395717263,0.451602221,0.604282737
7172,7.172829,0.39551574,0.451508701,0.60448426
7173,7.173817,0.395304352,0.451410592,0.604695678
7174,7.174806,0.395575196,0.451536268,0.604424775
7175,7.175805,0.395754665,0.451619565,0.604245305
7176,7.176807,0.395762086,0.451623023,0.604237914
7177,7.177808,0.39607802,0.45176965,0.603922009
7178,7.178808,0.396412671,0.45192495,0.60358727
7179,7.179812,0.396739304,0.452076554,0.603260696
7180,7.180813,0.397300273,0.452336907,0.602699757
7181,7.181812,0.397692382,0.452518851,0.602307558
7182,7.182813,0.398644686,0.452846229,0.601602197
7183,7.183826,0.399359286,0.453292489,0.600640655
7184,7.184815,0.400145203,0.45365721,0.599854767
7185,7.185816,0.401079774,0.454090953,0.598920226
7186,7.186816,0.402006745,0.454521149,0.597993195
7187,7.187817,0.402851611,0.454913259,0.597148359
7188,7.188805,0.403994948,0.455443889,0.596005023
7189,7.189809,0.405351698,0.456073552,0.594648242
7190,7.190809,0.4067204,0.456708789,0.5932796
7191,7.191810,0.407863975,0.457239538,0.592136085
7192,7.192811,0.409291327,0.457901984,0.590708733
7193,7.193877,0.411077708,0.458731025,0.589287698
7194,7.194807,0.412129521,0.459219187,0.587870479
7195,7.195807,0.414078146,0.460123539,0.585921884
7196,7.196808,0.41577369,0.460910439,0.58422631
7197,7.197809,0.41746369,0.461694777,0.58253634
7198,7.198809,0.41927734,0.462536484,0.58072263
7199,7.199812,0.421023905,0.463347077,0.578976095
7200,7.200810,0.423368037,0.464214176,0.577107847
7201,7.201812,0.425307095,0.465334892,0.574692905
7202,7.202811,0.427358657,0.466287017,0.572641313
7203,7.203811,0.429460853,0.467262685,0.570539176
7204,7.204823,0.431505263,0.468211502,0.568494797
7205,7.205810,0.433656156,0.469209701,0.566343784
7206,7.206811,0.436364561,0.470160991,0.564294159
7207,7.207811,0.438723058,0.471561253,0.561276913
7208,7.208811,0.441028237,0.472631097,0.558971763
7209,7.209814,0.44320035,0.47363919,0.55679965
7210,7.210814,0.445728362,0.474812448,0.554271638
7211,7.211827,0.448083311,0.475905389,0.551916718
7212,7.212815,0.451150537,0.477056265,0.549436867
7213,7.213815,0.453715831,0.47851944,0.546284139
7214,7.214815,0.456278831,0.47970894,0.543721199
7215,7.215825,0.458907574,0.480928957,0.541092455
7216,7.216813,0.461534262,0.482147992,0.538465738
7217,7.217813,0.464191377,0.483381152,0.535808623
7218,7.218813,0.467552274,0.484639436,0.533097386
7219,7.219816,0.470293492,0.486213148,0.529706478
7220,7.220816,0.473054379,0.487494498,0.526945591
7221,7.221816,0.475813746,0.488775104,0.524186194
7222,7.222816,0.478576541,0.490057319,0.521423399
7223,7.223816,0.48136124,0.491349727,0.51863879
7224,7.224816,0.484884828,0.492657244,0.515821457
7225,7.225986,0.487719327,0.494300544,0.512280703
7226,7.226811,0.490571976,0.495624453,0.509428024
7227,7.227812,0.493424118,0.496948123,0.506575882
7228,7.228812,0.496279806,0.498273462,0.503720224
7229,7.229814,0.49914521,0.499603301,0.50085479
7230,7.230814,0.502729595,0.500934958,0.497985482
7231,7.231815,0.505604565,0.502601087,0.494395435
7232,7.232814,0.508472979,0.503932297,0.491526991
7233,7.233815,0.511328101,0.505257368,0.488671869
7234,7.234814,0.514172494,0.506577492,0.485827535
7235,7.235816,0.517016649,0.507897437,0.482983321
7236,7.236821,0.520572066,0.509219408,0.480134904
7237,7.237810,0.523371994,0.510846972,0.476628006
7238,7.238810,0.526193082,0.512156248,0.473806947
7239,7.239814,0.528954685,0.513437927,0.471045315
7240,7.240815,0.5317415,0.514731288,0.4682585
7241,7.241815,0.53442955,0.515978813,0.46557045
7242,7.242816,0.537875831,0.517251313,0.462828636
7243,7.243816,0.540495992,0.518794239,0.459504008
7244,7.244816,0.543213308,0.520055354,0.456786692
7245,7.245817,0.54583621,0.521272659,0.45416382
7246,7.246895,0.549105644,0.522456646,0.451612711
7247,7.247814,0.551018596,0.523677826,0.448981434
7248,7.248815,0.554117382,0.524826884,0.446505487
7249,7.249807,0.556583405,0.526260436,0.443416595
7250,7.250807,0.559053421,0.527406752,0.440946549
7251,7.251808,0.561434925,0.528512061,0.438565075
7252,7.252807,0.563720524,0.529572785,0.436279446
7253,7.253809,0.565954328,0.530609488,0.434045643
7254,7.254810,0.568295121,0.531695843,0.431704849
7255,7.255810,0.570963562,0.532934308,0.429036468
7256,7.256811,0.573080361,0.533916712,0.426919609
7257,7.257937,0.575766683,0.534845948,0.4249174
7258,7.258813,0.577145159,0.535803199,0.422854841
7259,7.259817,0.579027712,0.536676884,0.420972288
7260,7.260806,0.580973506,0.537579954,0.419026464
7261,7.261805,0.583240211,0.538631916,0.416759759
7262,7.262807,0.584915161,0.53940928,0.415084869
7263,7.263808,0.586656988,0.540217638,0.413343012
7264,7.264807,0.588265181,0.540964007,0.411734849
7265,7.265807,0.58980453,0.541678429,0.41019547
7266,7.266805,0.591345251,0.542393446,0.40865469
7267,7.267807,0.592864752,0.543098688,0.407135248
7268,7.268826,0.594317198,0.543772757,0.405682802
7269,7.269817,0.595550179,0.544345021,0.40444985
7270,7.270805,0.596708179,0.544882417,0.403291851
7271,7.271827,0.597789526,0.545384288,0.402210504
7272,7.272814,0.5990327,0.545886278,0.401128829
7273,7.273815,0.599860668,0.546345472,0.400139332
7274,7.274815,0.600844741,0.546802163,0.399155229
7275,7.275814,0.601433158,0.547075272,0.398566842
7276,7.276814,0.602178335,0.547421098,0.397821605
7277,7.277814,0.602682054,0.547654867,0.397317886
7278,7.278933,0.603377044,0.547977448,0.396622956
7279,7.279811,0.603775322,0.548162282,0.396224678
7280,7.280811,0.604171753,0.548346281,0.395828247
7281,7.281810,0.604484797,0.548491597,0.395515233
7282,7.282811,0.604467928,0.548483729,0.395532042
7283,7.283811,0.604530215,0.548512638,0.395469785
7284,7.284811,0.604671776,0.548578322,0.395328224
7285,7.285811,0.604360521,0.5484339,0.395639509
7286,7.286811,0.604228675,0.548372686,0.395771354
7287,7.287812,0.603848696,0.548196375,0.396151334
7288,7.288812,0.603465438,0.548018456,0.396534532
7289,7.289829,0.602997601,0.547801375,0.397002459
7290,7.290805,0.602445185,0.547544956,0.397554815
7291,7.291805,0.601795793,0.547243595,0.398204207
7292,7.292817,0.600974083,0.546862245,0.399025917
7293,7.293818,0.600148916,0.546479285,0.399851084
7294,7.294806,0.599162996,0.5460217,0.400836974
7295,7.295805,0.598096728,0.545526862,0.401903301
7296,7.296806,0.597102463,0.545065403,0.402897537
7297,7.297805,0.595650196,0.544391394,0.404349804
7298,7.298806,0.594398499,0.543810487,0.405601501
7299,7.299843,0.593067944,0.543192983,0.406932086
7300,7.300806,0.591587663,0.54250598,0.408412337
7301,7.301807,0.5901739,0.541849852,0.40982613
7302,7.302808,0.588612556,0.541125238,0.411387473
7303,7.303808,0.586488187,0.540139318,0.413511872
7304,7.304809,0.584828138,0.539368868,0.415171862
7305,7.305809,0.582898855,0.538473487,0.417101115
7306,7.306810,0.581222236,0.537695348,0.418777734
7307,7.307810,0.579157531,0.536737144,0.420842469
7308,7.308810,0.577212989,0.53583467,0.422787011
7309,7.309815,0.574729264,0.534681976,0.425270706
7310,7.310826,0.572459221,0.533628464,0.427540839
7311,7.311814,0.570299327,0.532626033,0.429700702
7312,7.312815,0.568021774,0.531569004,0.431978196
7313,7.313816,0.565685689,0.530484855,0.434314311
7314,7.314816,0.562685668,0.529328287,0.436806381
7315,7.315816,0.560223937,0.527950048,0.439776093
7316,7.316817,0.557709873,0.526783228,0.442290127
7317,7.317806,0.55510205,0.525572956,0.44489795
7318,7.318806,0.552450359,0.524342299,0.447549641
7319,7.319809,0.549834073,0.523128092,0.450165957
7320,7.320843,0.546560287,0.52160871,0.452830404
7321,7.321806,0.543697834,0.520280242,0.456302196
7322,7.322807,0.540905356,0.518984258,0.459094673
7323,7.323808,0.538016975,0.51764375,0.461983055
7324,7.324808,0.535268486,0.516368151,0.464731514
7325,7.325809,0.532318115,0.514998913,0.467681885
7326,7.326810,0.529370189,0.513630748,0.470629781
7327,7.327810,0.525699735,0.511927307,0.474300236
7328,7.328811,0.522699654,0.510534942,0.477300346
7329,7.329813,0.519713998,0.509149313,0.480286002
7330,7.330813,0.516691566,0.507746577,0.483308405
7331,7.331825,0.513642192,0.506331384,0.486357838
7332,7.332813,0.510592043,0.504915774,0.489407957
7333,7.333814,0.506763935,0.503139138,0.493236065
7334,7.334812,0.503695846,0.501715243,0.496304154
7335,7.335814,0.500616312,0.500286043,0.499383688
7336,7.336813,0.497535765,0.498856336,0.502464235
7337,7.337814,0.494450063,0.497424275,0.505549967
7338,7.338813,0.491383046,0.496000856,0.508616924
7339,7.339815,0.487536848,0.494215846,0.512463152
7340,7.340816,0.484475017,0.492794842,0.515524983
7341,7.341898,0.481439382,0.491385996,0.518560648
7342,7.342812,0.478389263,0.489970416,0.521610737
7343,7.343813,0.47538963,0.48857829,0.5246104
7344,7.344812,0.472371548,0.48717761,0.527628481
7345,7.345812,0.468654573,0.485452533,0.531345427
7346,7.346812,0.465683162,0.48407349,0.534316838
7347,7.347812,0.462793618,0.482732475,0.537206411
7348,7.348811,0.459876806,0.481378764,0.540123224
7349,7.349815,0.457022667,0.48005417,0.542977393
7350,7.350815,0.454276711,0.478779733,0.545723259
7351,7.351815,0.450853199,0.477190882,0.549146771
7352,7.352820,0.448051572,0.475890636,0.551948428
7353,7.353808,0.445328593,0.474626929,0.554671407
7354,7.354808,0.442782819,0.473445415,0.557217181
7355,7.355809,0.440153956,0.472225338,0.559845984
7356,7.356809,0.437621623,0.471050084,0.562378347
7357,7.357808,0.434584081,0.469640374,0.565415919
7358,7.358809,0.432125449,0.468499303,0.567874551
7359,7.359812,0.429887325,0.467460573,0.570112646
7360,7.360812,0.427434266,0.466322124,0.572565734
7361,7.361812,0.425209463,0.465289593,0.574790537
7362,7.362875,0.422521651,0.464042187,0.577478409
7363,7.363815,0.42038554,0.463050812,0.57961452
7364,7.364817,0.41850847,0.462179661,0.58149153
7365,7.365805,0.416513801,0.461253911,0.583486199
7366,7.366806,0.414590061,0.460361093,0.58540988
7367,7.367806,0.413012594,0.459628999,0.586987376
7368,7.368807,0.411173344,0.458775401,0.588826656
7369,7.369812,0.409227788,0.45787248,0.590772271
7370,7.370812,0.407707095,0.457166731,0.592292905
7371,7.371812,0.406269252,0.456499428,0.593730807
7372,7.372812,0.404916048,0.455871403,0.595083952
7373,7.373831,0.403723717,0.455318004,0.596276224
7374,7.374808,0.402544349,0.454770684,0.59745568
7375,7.375809,0.401116788,0.454108149,0.598883212
7376,7.376810,0.400058568,0.453617036,0.599941492
7377,7.377810,0.399089605,0.453167319,0.600910366
7378,7.378811,0.398450285,0.452870607,0.601549685
7379,7.379815,0.397745609,0.452543586,0.602254391
7380,7.380815,0.397134602,0.452259988,0.602865338
7381,7.381816,0.396422386,0.45192948,0.603577673
7382,7.382816,0.396024048,0.451744586,0.603975952
7383,7.383817,0.395721406,0.451604128,0.604278564
7384,7.384991,0.395560324,0.451529384,0.604439676
7385,7.385816,0.395405024,0.451457322,0.604595006
7386,7.386805,0.395392001,0.451451272,0.604608059
7387,7.387805,0.395429999,0.451468885,0.604524255
7388,7.388806,0.395635366,0.451564193,0.604364634
7389,7.389810,0.396263361,0.451855659,0.603736639
7390,7.390810,0.396499872,0.451965421,0.603500128
7391,7.391810,0.39707607,0.452232838,0.60292393
7392,7.392811,0.397587568,0.452470243,0.602412462
7393,7.393812,0.398462594,0.452876329,0.601537406
7394,7.394878,0.399348974,0.453287721,0.600651026
7395,7.395816,0.400250494,0.453706086,0.599749506
7396,7.396816,0.401091456,0.454096377,0.598908544
7397,7.397815,0.402182221,0.454602599,0.597817779
7398,7.398815,0.403441221,0.455186903,0.59655875
7399,7.399806,0.404899061,0.455863506,0.595359445
7400,7.400805,0.406435132,0.456576407,0.593564868
7401,7.401806,0.408055395,0.457328379,0.591944635
7402,7.402807,0.409475386,0.457987398,0.590524673
7403,7.403807,0.411195725,0.458785772,0.588804245
7404,7.404807,0.41293022,0.459590793,0.587069809
7405,7.405860,0.41514951,0.460620761,0.58485049
7406,7.406810,0.417006463,0.461482555,0.582993507
7407,7.407811,0.419009954,0.462412387,0.580990076
7408,7.408811,0.421153665,0.463407308,0.578846395
7409,7.409814,0.423310012,0.46440804,0.576689959
7410,7.410814,0.425482869,0.465416461,0.574517071
7411,7.411813,0.428487867,0.466811121,0.571512163
7412,7.412813,0.430822998,0.467894852,0.569177032
7413,7.413813,0.433334023,0.469060212,0.566665947
7414,7.414813,0.435806215,0.470207572,0.564193785
7415,7.415812,0.438345462,0.471386015,0.561654508
7416,7.416826,0.441713482,0.472658992,0.558911681
7417,7.417814,0.444434106,0.474211782,0.555565894
7418,7.418813,0.447210282,0.475500226,0.552789748
7419,7.419817,0.450038731,0.476812899,0.549961269
7420,7.420817,0.452917516,0.478148937,0.547082424
7421,7.421816,0.455843031,0.479506671,0.544156969
7422,7.422816,0.458813369,0.480885208,0.541186631
7423,7.423816,0.462643147,0.482662618,0.537356853
7424,7.424816,0.465644836,0.484055728,0.534355164
7425,7.425815,0.468764722,0.485503674,0.531235278
7426,7.426853,0.471867621,0.486943722,0.528132379
7427,7.427811,0.475004882,0.488399744,0.524995148
7428,7.428811,0.478207469,0.489886045,0.521792531
7429,7.429815,0.482218772,0.491747707,0.517781198
7430,7.430815,0.485449672,0.493247181,0.514550328
7431,7.431816,0.488687515,0.494749844,0.511312485
7432,7.432817,0.491956532,0.496267021,0.508043468
7433,7.433817,0.495230168,0.497786313,0.504769862
7434,7.434805,0.498502821,0.499305159,0.501497149
7435,7.435817,0.502604961,0.501208961,0.497395009
7436,7.436806,0.505882502,0.502730072,0.494117528
7437,7.437856,0.509158134,0.504250288,0.490841866
7438,7.438824,0.512426794,0.505767286,0.487573206
7439,7.439816,0.515684664,0.507279277,0.484315366
7440,7.440816,0.51891464,0.508778334,0.48108539
7441,7.441817,0.522925079,0.510639548,0.477074891
7442,7.442817,0.526162922,0.512142241,0.473837078
7443,7.443805,0.529340804,0.513617158,0.470659256
7444,7.444806,0.532465935,0.515067518,0.467534095
7445,7.445807,0.535555601,0.516501427,0.464444399
7446,7.446808,0.5386675,0.517945647,0.46133253
7447,7.447809,0.542503357,0.519725859,0.458252937
7448,7.448831,0.545502186,0.521117628,0.454497814
7449,7.449811,0.548419774,0.522471726,0.451580256
7450,7.450812,0.551406205,0.523857713,0.448593765
